CountryName,CountryCode,CountryCodeID,ProductID,ProductName,Unit,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,ColourCode
Taiwan,TW,373,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9409162,42.90878828,55.60380292,66.9223583,76,85,90,93,96,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCGGGGGGGGGCCCCCCCCCCCCCCCxxxxxxxxxx
Tanzania,TZ,374,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,4.478207152,10.7693617,18.51122762,28.69553947,39.69453583,48.81120459,65.15707246,70,80,85,85,85,85,89.28657182,92.79029153,95.19000253,96.55169039,97.3750926,97.90164706,98.96144533,99.09169777,99.19773283,99.28618054,99.36143632,99.42650646,99.48352683,99.53406231,99.57928907,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCCGGGGGGCCCCCCCCCCCCCCCxxxxxxxxxx
United Arab Emirates,UA,375,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,45.85415549,61.3865249,71.69465511,78.94321861,84.03233064,87.64075936,94.83962639,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCCGGGGGGCCCCCCCCCCCCCCCxxxxxxxxxx
Uganda,UG,376,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6.331435286,18.89253238,30.93191849,42,42,45,42.25,40,45,55.56024413,65.69050474,75.04129107,82.36532916,88.05966177,91.55165363,94.42243729,96.72470193,97.90143525,98.58383264,98.98509178,99.22031541,100,100,100,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCCGGGCGGCCCCCCCCCCCCCCCxxxxxxxxxx
Ukraine,UK,377,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.5,0.8,1.4,1.7,2.2,1.7,16.20625,35,47.07634221,57.35953224,67.43924262,76.5308924,83.48440033,88.8218791,92.15163984,94.9545503,97.01533625,98.07281251,98.68450324,99.04380367,100,100,100,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCGGGGGGCGCCCCCCCCCCCCCCCxxxxxxxxxx
USA,US,380,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,33.14189229,48.41143765,61.87844815,73.23317599,82,92,98.1,98.5,89.6,99.5,99.77905289,99.88042245,99.9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCGGGGGGCCGCCCCCCCCCCCCCCCxxxxxxxxxx
Uruguay,UY,382,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8.295345667,19.34049635,31.39415078,42.39261604,52.50659513,62.23528739,70.68280262,77.43682782,82.95727539,86.86306034,90,93.13693966,95.80533507,97.42978506,98.31377777,98.82724323,99.12728792,100,100,100,100,100,100,100,100,100,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCCCCCCCGCCCCCCCCCCCCCCCxxxxxxxxxx
Uzbekistan,UZ,383,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.401743363,8.903066299,19.35477666,30.13135641,40,30.46372798,26.6,44,54.5953353,64.70800263,74.10335818,81.52954828,87.31250447,90.89154421,93.81645441,96.20329691,97.44994232,98.18644319,98.97155432,99.21229678,100,100,100,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCCCCGCGGCCCCCCCCCCCCCCCxxxxxxxxxx
Venezuela,VE,384,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,1.281885242,8.867785402,18.63482615,29.37759881,40.59534548,51.46387617,62.20046657,72.14233837,79.9710788,86.10773245,89.95196428,93.05897815,95.53190781,96.85619554,97.66324281,98.16893358,98.4927186,99.3431676,99.4106235,99.46954453,99.52162141,99.5681171,99.60999644,100,100,100,100,100,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCCCCCCCCCCCCCCCCCCCCCCCxxxxxxxxxx
Vietnam,VN,387,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.77276676,8.484299751,16.74089585,26.08140543,36.06064977,45.30247781,54.94769534,64.24417076,72.17195117,78.99391143,84.36868806,89.44280231,92.91432406,94.96203556,96.3054696,97.18201174,98.44754665,98.69064084,98.87616115,99.02315931,99.14160968,99.23912299,99.32123172,99.39162567,99.45287445,99.50683038,99.55486693,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCCCCCCCCCCCCCCCCCCCCCCCxxxxxxxxxx
Vanuatu,VT,388,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3.204811838,12.01797414,23,24,24.4,34.47923215,51,61.7034398,71.66286228,79.62391671,85.84582318,89.75462959,92.8741081,95.42943619,96.8094747,97.64420007,98.16464607,98.49601373,99.36013344,99.42537189,99.48252666,99.53317135,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCCCGGGCGCCCCCCCCCCCCCCCxxxxxxxxxx
Seychelles,YC,391,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,25.41256806,38.42148597,51.39567351,61.99004867,70.53876303,77.56272622,82.75986136,86.65196569,90,90,90,90,90,93.1446712,95.55389439,96.84730824,97.6399638,98.13999002,99.21954232,99.30461337,99.37728669,99.44033173,99.49573122,99.54494708,99.58908388,99.62899366,100,100,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCCCGGGGGCCCCCCCCCCCCCCCxxxxxxxxxx
South Africa,ZA,393,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,19.704265,31.40971971,41.79348623,52.18985911,63.28390926,71.49813482,78.09443029,83.39612602,87.12474415,90.2012616,92.89189431,95,98,98.35281306,99.22350193,99.30796867,99.38017805,99.44285815,99.49796481,99.54694176,99.59088086,99.63062507,100,100,100,100,100,100,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCCCCCCGGCCCCCCCCCCCCCCCxxxxxxxxxx
Zambia,ZB,394,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1.875,15,40,55.8781362,48.06810036,42,53,63.71060145,73.41497513,80.93944643,86.78763632,90.47173914,93.50806978,95.79261816,97.01913015,97.76669702,98.23615192,99.28466241,99.36013344,99.42537189,99.48252666,99.53317135,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCGGCGGCCGGCCCCCCCCCCCCCCCxxxxxxxxxx
"Congo, Democratic Republic",ZI,395,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20,20,20,20,30.13975153,40.76804062,51.79331037,62.03794236,70.80807463,77.96665035,83.69797905,88.48871104,91.99167861,94.32486262,95.815519,96.82947231,98.17433739,98.49683427,98.72741842,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCGGGGGGGCCCCCCCCCCCCCCCxxxxxxxxxx
Zimbabwe,ZW,397,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5,15,35,52,53,55.1,65.70520868,74.97411853,82.34063516,87.36678882,91.09451737,94.18493577,96.00416766,97.06904886,97.73550918,98.16490948,99.12570026,99.22588268,99.30998735,99.38191851,99.44437961,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCCGGGGGGCCCCCCCCCCCCCCCxxxxxxxxxx
Serbia,RS,408,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,3.329561664,12.873752,24.11796248,35.9894847,46.11296794,55.85,63.15,68.93,76.36,90.4,99.71,97.16,97.29,98.37311529,98.86204839,99.14772114,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCGGGGGGGGCCCCCCCCCCCCCCCxxxxxxxxxx
Montenegro,ME,469,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,0.881142118,9.576242895,21.1772984,33.15021765,43.73478856,53.76510466,63.87638212,72,79.56404827,87.83513819,94.47849904,97.2,97.2,98.01697164,98.51054296,98.81319651,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCCGCCCGGCCCCCCCCCCCCCCCxxxxxxxxxx
South Sudan,SN,525,178271,Percentage of Population Covered by at least a 3G Mobile Network,% of population,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1.623130362,5.266227019,10.55675135,17,18.32,20,30.13975153,40.76804062,51.79331037,62.03794236,70.80807463,77.96665035,83.69797905,88.48871104,91.99167861,94.32486262,95.815519,96.82947231,98.17433739,98.49683427,98.72741842,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxCCCCCCCCCCGCGCCCCCCCCCCCCCCCxxxxxxxxxx
